title,price,bedrooms,bathrooms,city,property_type,email,phone,24/7 Security,Parking,Shared Gym,Shared Pool,Balcony,Built-in Wardrobes,Maid's Room,Fully Equipped Kitchen,Spacious Living Room,feature_score,total_rooms,price_per_room,city_encoded,property_type_encoded,price_minmax,price_per_room_minmax,total_rooms_minmax,feature_score_minmax,price_std,price_per_room_std,total_rooms_std,feature_score_std
2 BR Spacious Semi Furnished Flat with Mountain View | Muscat Hills,450,2.0,2.0,Unknown,,info@vistaoman.com,96893891066,False,False,True,True,False,True,False,True,False,31,4.0,112.5,58,5,0.0002500500100020004,0.0007005931402045903,0.1111111111111111,0.4871794871794871,-0.5812968111039111,-0.7349688073502094,-0.5228239626787916,0.6043628206324632
2 BR Fully Furnished Seaview Apartment | Ground Floor | Al Mouj,750,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96893891066,False,False,True,True,False,False,False,True,False,28,4.0,187.5,58,0,0.0005501100220044009,0.0013968881629846126,0.1111111111111111,0.41025641025641024,-0.5793013431012055,-0.7317175019437968,-0.5228239626787916,0.18881501694535355
2 BR Off Plan Modern Apartment in Ghala,50284,2.0,2.0,Ghala,Apartment,info@vistaoman.com,96871514513,False,False,False,False,True,False,False,False,False,29,4.0,12571.0,26,0,0.050094018803760756,0.11636448035760337,0.1111111111111111,0.4358974358974359,-0.24982296961447906,-0.19488362860631941,-0.5228239626787916,0.32733095150772346
3 BR Excellent Penthouse Apartment in Sultan Haitham City with Private Pool,120250,3.0,3.0,Sultan Haitham City with Private Pool,Penthouse,info@vistaoman.com,96871112421,False,False,False,False,False,False,False,False,False,24,6.0,20041.666666666668,57,2,0.1200740148029606,0.18572165391558496,0.2222222222222222,0.3076923076923077,0.21556007797651502,0.12897529036488004,0.20096172424699113,-0.36524872130412595
4 BR + 1 Maid’s Room Great Villa in Azaiba Near Al Fair,650,4.0,4.0,Azaiba Near Al Fair,Villa,info@vistaoman.com,96891991280,False,False,False,False,True,False,True,False,False,22,8.0,81.25,10,4,0.0004500900180036008,0.0004104702140462477,0.3333333333333333,0.2564102564102564,-0.5799664991021073,-0.7363235179362148,0.9247474111727738,-0.6422805904288658
3 BR Great Apartment in Al Khuwair,300,3.0,3.0,Al Khuwair,Apartment,info@vistaoman.com,96891991280,False,False,False,False,False,True,False,False,False,25,6.0,50.0,3,0,0.00010002000400080016,0.00012034728788790506,0.2222222222222222,0.33333333333333326,-0.5822945451052638,-0.73767822852222,0.20096172424699113,-0.2267327867417561
5 BR Amazing Villa in Mawaleh for Sale,120000,5.0,5.0,Mawaleh for Sale,Villa,info@vistaoman.com,96871514513,False,False,False,False,False,False,False,False,False,23,10.0,12000.0,42,4,0.11982396479295859,0.11106335425083813,0.4444444444444445,0.28205128205128205,0.21389718797426036,-0.21963690043380757,1.6485330980985566,-0.5037646558664959
"2 BR Furnished Apartment in Ghubra with Water, Electricity & Wifi",500,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96891991280,False,False,False,False,True,True,False,True,False,26,4.0,125.0,58,0,0.0003000600120024005,0.0008166423106679274,0.1111111111111111,0.3589743589743589,-0.5809642331034601,-0.7344269231158074,-0.5228239626787916,-0.0882168521793862
67 SQM Commercial Shop – Maysan Square Duqm,33500,2.6,2.8,Unknown,Shop,info@vistaoman.com,96871514513,False,False,True,False,False,False,False,False,False,24,5.4,6203.7037037037035,58,3,0.03330666133226646,0.05725092409524628,0.18888888888888888,0.3076923076923077,-0.36146275280584694,-0.4709106269047096,-0.01617398183074357,-0.36524872130412595
2 BR Cozy Apartment in Azaiba with Amenities Nearby,300,2.0,2.0,Azaiba with Amenities Nearby,Apartment,info@vistaoman.com,96891991280,False,False,False,False,False,True,False,False,False,25,4.0,75.0,12,0,0.00010002000400080016,0.0003524456288145792,0.1111111111111111,0.33333333333333326,-0.5822945451052638,-0.7365944600534158,-0.5228239626787916,-0.2267327867417561
"1 BR Luxury Apartment in The Great Escape, AIDA by DarGlobal",74500,1.0,1.0,Unknown,Apartment,info@vistaoman.com,96893893443,False,False,True,True,True,False,False,True,False,37,2.0,37250.0,58,0,0.07431486297259453,0.345482678586779,0.0,0.641025641025641,-0.08874879243608509,0.8749692530584445,-1.2466096496045744,1.4354584280066824
173 SQM Freehold Ground Floor Shop – Muscat Hills,311400,2.6,2.8,Unknown,Shop,info@vistaoman.com,96871514513,False,False,False,False,False,False,False,False,False,32,5.4,57666.666666666664,58,3,0.3112622524504901,0.5350296570102294,0.18888888888888888,0.5128205128205128,1.4870057737004168,1.760046835915216,-0.01617398183074357,0.742878755194833
1 BR Fully Furnished Apartment with Pool View – Muscat Hills,350,1.0,1.0,Unknown,Apartment,info@vistaoman.com,96893891066,False,False,True,True,True,False,False,True,False,28,2.0,175.0,58,0,0.00015003000600120024,0.0012808389925212755,0.0,0.41025641025641024,-0.581961967104813,-0.732259386178199,-1.2466096496045744,0.18881501694535355
3 BR Freehold Apartment with a spacious balcony in Sultan Haitham City,110640,3.0,3.0,Sultan Haitham City,Apartment,info@vistaoman.com,96871112421,False,False,True,True,False,False,False,True,False,31,6.0,18440.0,56,0,0.1104620924184837,0.17085188687354935,0.2222222222222222,0.4871794871794871,0.15163858628984644,0.05954185713015693,0.20096172424699113,0.6043628206324632
220 SQM Excellent Located Office Spaces in Ghala,1760,2.6,2.8,Ghala,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,40,5.4,325.9259259259259,26,1,0.0015603120624124824,0.0026820252729304562,0.18888888888888888,0.7179487179487178,-0.5725832674920968,-0.7257166357924549,-0.01617398183074357,1.851006231693792
1 BR Excellent Apartment In Al Khuwair,225,1.0,1.0,Unknown,Apartment,info@vistaoman.com,96891991280,False,False,False,False,False,False,False,False,False,18,2.0,112.5,58,0,2.500500100020004e-05,0.0007005931402045903,0.0,0.1538461538461538,-0.5827934121059403,-0.7349688073502094,-1.2466096496045744,-1.1963443286783453
1 BR Freehold Elegant Townhouse – Hawana Salalah,65000,1.0,1.0,Unknown,,info@vistaoman.com,96893893443,False,False,False,True,True,False,False,True,False,34,2.0,32500.0,58,5,0.06481296259251851,0.3013839938107109,0.0,0.5641025641025641,-0.1519386125217616,0.6690532439856447,-1.2466096496045744,1.0199106243195728
56 SQ M Smart Offices for Sale,36600,2.6,2.8,Unknown,Office,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,21,5.4,6777.777777777777,58,1,0.03640728145629126,0.06258058970171065,0.18888888888888888,0.23076923076923073,-0.34084291677788936,-0.44602409169513146,-0.01617398183074357,-0.7807965249912356
3 + 1 BR Courtyard Townhouse in Yiti,238891,1.0,3.0,Yiti,,info@vistaoman.com,96893893443,False,False,False,False,True,False,True,False,False,39,4.0,59722.75,61,5,0.2387387477495499,0.5541181982291755,0.1111111111111111,0.6923076923076923,1.0047078090064885,1.8491795673512372,-0.5228239626787916,1.7124902971314222
2 BR + 1 Bedroom Brand New Apartment in Shatti Al Qurum,525,2.0,2.0,Shatti Al Qurum,Apartment,info@vistaoman.com,96871514513,False,False,False,False,True,True,False,False,True,27,4.0,131.25,54,0,0.00032506501300260055,0.0008746668958995959,0.1111111111111111,0.3846153846153846,-0.5807979441032347,-0.7341559809986064,-0.5228239626787916,0.050299082382983674
77 SQM Brand New Retail Shop at The Gate on November 18th Street,1232,2.6,2.8,Unknown,Shop,info@vistaoman.com,96872349997,False,False,False,False,False,False,False,False,False,17,5.4,228.14814814814812,58,3,0.0010322064412882576,0.0017742628728616863,0.18888888888888888,0.1282051282051282,-0.5760952911768585,-0.7299553746926669,-0.01617398183074357,-1.3348602632407152
2 BR Furnished Apartment in Bausher – with Pool/Gym,500,2.0,2.0,Unknown,Apartment,info@vistaoman.com,96891991280,False,False,True,True,True,False,False,True,False,30,4.0,125.0,58,0,0.0003000600120024005,0.0008166423106679274,0.1111111111111111,0.46153846153846145,-0.5809642331034601,-0.7344269231158074,-0.5228239626787916,0.46584688607009334
